id,RT_1,RT_2,RT_3,label
icsd_194605,0.061341,0.063535,0.088136,Li
icsd_180402,0.132757,0.139266,0.152239,O
icsd_171324,0.269071,0.277582,0.301771,F
icsd_50671,0.126947,0.12315,0.134697,Ag
icsd_52026,0.057714,0.059796,0.065738,Mg
icsd_428193,0.109228,0.114579,0.123546,K
icsd_166199,0.146986,0.151834,0.165918,O
icsd_262350,0.065057,0.067366,0.102823,F
icsd_238191,0.071944,0.084077,0.104196,Cu
icsd_26835,0.084151,0.082447,0.082804,Ag
icsd_19003,0.116333,0.120232,0.103596,O
icsd_260759,0.123169,0.12728,0.139323,O
icsd_40866,0.126345,0.09763,0.106919,K
icsd_66098,0.083979,0.08687,0.092826,Li
icsd_260887,0.216052,0.223042,0.124113,O
icsd_93096,0.149872,0.15481,0.169157,O
icsd_40497,0.095071,0.098518,0.094609,O
icsd_82277,0.16574,0.17117,0.167502,O
icsd_174432,0.157146,0.16231,0.189523,O
icsd_90576,0.100994,0.104417,0.114307,O
icsd_248228,0.103155,0.106645,0.202331,O
icsd_262730,0.113454,0.117573,0.128289,O
icsd_62495,0.103595,0.107099,0.173599,K
icsd_43072,0.063999,0.066276,0.072243,Zn
icsd_171748,0.073113,0.084955,0.089978,Li
icsd_169043,0.156393,0.161534,0.176476,O
icsd_150291,0.077689,0.079727,0.07073,Ag
icsd_240609,0.193127,0.201718,0.215414,O
icsd_150295,0.064832,0.0702,0.068085,Cu
icsd_27100,0.130319,0.134651,0.133597,O
icsd_428616,0.155951,0.161078,0.173997,O
icsd_97558,0.064842,0.051539,0.052696,Cu
icsd_291237,0.152535,0.157556,0.160906,O
icsd_240521,0.110463,0.114179,0.124932,K
icsd_291605,0.23763,0.270693,0.26764,O
icsd_53096,0.080624,0.083416,0.091448,Mg
icsd_425625,0.137036,0.109127,0.133657,O
icsd_85137,0.149993,0.154935,0.169293,O
icsd_187678,0.096506,0.09979,0.109271,O
icsd_81834,0.110917,0.12465,0.118139,K
icsd_189057,0.048056,0.084991,0.072494,Li
icsd_81630,0.106041,0.110432,0.133682,K
icsd_185674,0.100548,0.09269,0.13208,O
icsd_248598,0.156907,0.162063,0.177052,O
icsd_290781,0.092656,0.097295,0.103865,O
icsd_42786,0.063966,0.066241,0.072447,Zn
icsd_245265,0.082819,0.085679,0.093155,O
icsd_91298,0.05642,0.053038,0.118124,Cu
icsd_245622,0.07119,0.075707,0.078479,Li
icsd_93005,0.107906,0.106005,0.119085,K
icsd_154124,0.126449,0.11841,0.129538,Na
icsd_75739,0.129612,0.131413,0.146422,O
icsd_72165,0.035992,0.042553,0.041921,Cu
icsd_430516,0.157598,0.18004,0.196619,O
icsd_160358,0.134431,0.138891,0.140042,O
icsd_85569,0.110715,0.112787,0.125216,O
icsd_163286,0.122242,0.126324,0.127723,O
icsd_414128,0.124943,0.129108,0.149206,Na
icsd_183447,0.145088,0.149878,0.149946,O
icsd_184838,0.130184,0.134512,0.137448,O
icsd_249506,0.178188,0.178601,0.195053,O
icsd_68933,0.15176,0.156757,0.867323,Al
icsd_67836,0.043417,0.044852,0.049694,Cu
icsd_423598,0.114066,0.099688,0.117296,F
icsd_81106,0.078647,0.081378,0.089229,Zn
icsd_92523,0.095551,0.098806,0.108199,O
icsd_251820,0.121578,0.12564,0.044537,O
icsd_252301,0.076717,0.093057,0.082194,Li
icsd_190923,0.067638,0.070027,0.076874,O
icsd_167333,0.148546,0.136705,0.167669,O
icsd_290290,0.127692,0.122281,0.110497,O
icsd_604706,0.074695,0.077303,0.084794,Ag
icsd_190855,0.141025,0.145689,0.109109,O
icsd_202669,0.11179,0.120576,0.1148,Cu
icsd_161498,0.188411,0.184908,0.217289,O
icsd_56734,0.097238,0.065648,0.088711,Al
icsd_65181,0.177482,0.206471,0.21636,F
icsd_238733,0.092353,0.086896,0.095236,Al
icsd_201773,0.236847,0.244481,0.285719,O
icsd_67359,0.039114,0.051999,0.044864,Li
icsd_98816,0.105846,0.109419,0.119751,Na
icsd_78274,0.063477,0.065737,0.072205,Cu
icsd_150294,0.065117,0.076013,0.06981,Cu
icsd_186231,0.146184,0.151009,0.213871,O
icsd_239011,0.113406,0.115645,0.128235,O
icsd_237293,0.124194,0.128336,0.145108,K
icsd_252653,0.210748,0.192541,0.237472,O
icsd_174003,0.119879,0.123888,0.126068,K
icsd_82175,0.067186,0.069561,0.116999,Ca
icsd_79228,0.124693,0.128851,0.123906,O
icsd_193984,0.06331,0.065565,0.063594,Cu
icsd_425704,0.120084,0.124099,0.129979,O
icsd_35012,0.135599,0.140095,0.15314,O
icsd_241194,0.128457,0.194811,0.195186,O
icsd_417004,0.213995,0.251554,0.179784,O
icsd_158138,0.125493,0.152404,0.171402,O
icsd_237820,0.113166,0.116967,0.127966,O
icsd_424355,0.181251,0.187163,0.211051,O
icsd_250441,0.074364,0.108958,0.126408,Na
icsd_240893,0.183694,0.199264,0.207113,O
icsd_202056,0.060657,0.062444,0.06904,Zn
icsd_424872,0.177362,0.172473,0.176825,O
icsd_77077,0.06658,0.068936,0.081346,Zn
icsd_185913,0.068973,0.071404,0.051334,Mg
icsd_31335,0.148847,0.153754,0.137703,O
icsd_174311,0.171021,0.176615,0.192891,K
icsd_189369,0.067543,0.069929,0.076768,F
icsd_59386,0.121333,0.122588,0.134085,K
icsd_187199,0.117205,0.117496,0.13219,O
icsd_34871,0.22129,0.2013,0.249303,O
icsd_4117,0.130492,0.137081,0.146442,Na
icsd_416374,0.261868,0.270279,0.02061,Ag
icsd_240748,0.14556,0.150364,0.164318,K
icsd_245493,0.193466,0.239259,0.253266,O
icsd_25522,0.237379,0.24503,0.267358,F
icsd_59256,0.103706,0.107213,0.11735,Ag
icsd_27659,0.090817,0.093924,0.106092,Ag
icsd_246962,0.125023,0.129191,0.141272,O
icsd_290598,0.262696,0.271133,0.018998,Ag
icsd_156374,0.154573,0.159657,0.174433,O
icsd_55013,0.086151,0.088994,0.043147,Cu
icsd_39159,0.127677,0.131927,0.136192,O
icsd_160849,0.104985,0.091845,0.111669,O
icsd_427491,0.098961,0.116432,0.112025,O
icsd_65405,0.123571,0.123249,0.137108,K
icsd_193552,0.127793,0.132048,0.137071,O
icsd_43069,0.063959,0.066234,0.072243,Zn
icsd_261556,0.137026,0.141566,0.154742,O
icsd_34278,0.135358,0.140435,0.152871,O
icsd_237092,0.096689,0.047392,0.109476,F
icsd_96610,0.060376,0.074809,0.08208,Cu
icsd_247682,0.187928,0.184659,0.201647,O
icsd_51264,0.14292,0.147643,0.161356,K
icsd_200613,0.165987,0.134619,0.147061,K
icsd_196052,0.15152,0.15651,0.156627,O
icsd_14234,0.184875,0.190899,0.232832,O
icsd_71696,0.092923,0.096096,0.098805,Li
icsd_247326,0.12627,0.130476,0.15627,O
icsd_158655,0.144566,0.14893,0.163203,O
icsd_180310,0.123816,0.15138,0.17387,O
icsd_202996,0.059673,0.125536,0.067685,Li
icsd_245640,0.071013,0.073507,0.080662,Li
icsd_89650,0.076698,0.079368,0.08173,Li
icsd_196025,0.113663,0.116543,0.125626,O
icsd_80847,0.130348,0.134682,0.147248,O
icsd_420743,0.321242,0.346434,0.298909,F
icsd_94587,0.123955,0.12809,0.127164,O
icsd_184528,0.146071,0.157878,0.146023,O
icsd_174204,0.156089,0.161971,0.176134,O
icsd_184099,0.138977,0.143578,0.156931,O
icsd_196023,0.142323,0.147028,0.148497,O
icsd_236211,0.122981,0.127086,0.138981,O
icsd_16160,0.09105,0.123814,0.135419,Na
icsd_252551,0.163434,0.168415,0.184377,F
icsd_167831,0.082834,0.085694,0.093927,Zn
icsd_160835,0.128541,0.114717,0.142046,O
icsd_78562,0.104726,0.083711,0.129811,Li
icsd_4256,0.17843,0.184254,0.208049,O
icsd_237732,0.161931,0.167572,0.18269,O
icsd_154635,0.074171,0.073269,0.084206,Ag
icsd_290957,0.096977,0.100276,0.092524,Ca
icsd_189729,0.121626,0.120464,0.13746,O
icsd_248020,0.033786,0.05061,0.044282,Li
icsd_46016,0.056736,0.056638,0.062302,Al
icsd_152763,0.058342,0.060443,0.089953,Cu
icsd_94158,0.143385,0.148122,0.161878,O
icsd_24724,0.119912,0.123921,0.135536,K
icsd_152595,0.21985,0.226958,0.225762,O
icsd_16654,0.156875,0.189318,0.188827,O
icsd_107185,0.063857,0.066129,0.072493,Zn
icsd_83432,0.068394,0.070807,0.075764,Al
icsd_291597,0.049053,0.050866,0.056019,Ag
icsd_40161,0.078775,0.081509,0.093762,O
icsd_192530,0.181057,0.187084,0.227409,O
icsd_98652,0.115807,0.127933,0.128268,F
icsd_174237,0.103352,0.093122,0.116738,Na
icsd_1667,0.087024,0.086622,0.09863,Cu
icsd_22156,0.113381,0.117188,0.128207,K
icsd_424284,0.205124,0.191015,0.208564,O
icsd_421222,0.154871,0.153206,0.167411,O
icsd_90531,0.09009,0.093175,0.10207,O
icsd_107151,0.063865,0.066137,0.072493,Zn
icsd_32546,0.093833,0.097034,0.10627,O
icsd_164933,0.139761,0.144386,0.157811,O
icsd_172848,0.070285,0.075434,0.079845,Cu
icsd_291360,0.110229,0.113938,0.12467,O
icsd_159378,0.056612,0.058659,0.064501,Mg
icsd_2534,0.167692,0.173183,0.187561,O
icsd_238646,0.209586,0.213424,0.225173,O
icsd_160173,0.07876,0.081494,0.089356,O
icsd_85279,0.110937,0.148753,0.080635,O
icsd_189324,0.134284,0.13874,0.150538,O
icsd_99041,0.122928,0.058856,0.093975,Cu
icsd_42824,0.063855,0.066126,0.072493,Zn
icsd_281248,0.041249,0.042816,0.040071,Na
icsd_237875,0.145798,0.15061,0.158568,O
icsd_159390,0.121621,0.125684,0.122159,K
icsd_160850,0.105314,0.091876,0.1133,O
icsd_75142,0.166766,0.191659,0.209266,O
icsd_26148,0.144023,0.187453,0.162594,K
icsd_72320,0.122904,0.123587,0.138894,F
icsd_404537,0.154737,0.159826,0.174617,O
icsd_192636,0.159747,0.164992,0.150539,O
icsd_81100,0.130587,0.135702,0.141584,O
icsd_200103,0.075172,0.077795,0.085032,Ag
icsd_64745,0.106154,0.109737,0.104588,Ca
icsd_56118,0.059771,0.061917,0.068047,Zn
icsd_391095,0.118897,0.116918,0.134397,O
icsd_422560,0.086315,0.100543,0.103781,Li
icsd_20774,0.124297,0.124724,0.136409,Na
icsd_60284,0.118105,0.108303,0.133509,K
icsd_421546,0.092991,0.096135,0.088974,O
icsd_53825,0.113444,0.117253,0.128278,K
icsd_42157,0.069157,0.071593,0.068595,F
icsd_419632,0.287936,0.304386,0.328973,F
icsd_15015,0.075198,0.088898,0.086138,Mg
icsd_260894,0.082008,0.118809,0.100809,O
icsd_51632,0.07249,0.075029,0.092809,Li
icsd_85735,0.070078,0.072543,0.082852,Li
icsd_27960,0.151358,0.156343,0.170826,Cu
icsd_69630,0.127738,0.132456,0.132746,Na
icsd_202387,0.164535,0.118404,0.136605,O
icsd_65038,0.093853,0.097054,0.106293,K
icsd_73159,0.077245,0.079939,0.087659,Li
icsd_24946,0.119374,0.123367,0.134933,O
icsd_262644,0.072284,0.074817,0.079404,Li
icsd_30344,0.092465,0.095624,0.108266,Na
icsd_252077,0.11833,0.117997,0.133761,O
icsd_185365,0.141436,0.146112,0.16592,O
icsd_172781,0.095471,0.098723,0.1274,O
icsd_290349,0.091926,0.095068,0.10413,F
icsd_426248,0.160786,0.152808,0.181405,O
icsd_42186,0.063824,0.066095,0.072498,Zn
icsd_42183,0.063824,0.066095,0.072493,Zn
icsd_20184,0.117224,0.166581,0.14357,O
icsd_172768,0.053958,0.055923,0.044747,Zn
icsd_65945,0.066557,0.056334,0.065941,Li
icsd_23875,0.111158,0.114896,0.125715,K
icsd_180764,0.097208,0.097056,0.110058,Ag
icsd_180204,0.102938,0.106422,0.10673,O
icsd_95412,0.05577,0.052398,0.063072,Cu
icsd_426510,0.086522,0.139815,0.152193,O
icsd_262631,0.12984,0.134157,0.0619,O
icsd_605191,0.086218,0.089184,0.097726,Ag
icsd_30250,0.090932,0.094043,0.037369,Na
icsd_422922,0.176824,0.15717,0.16357,O
icsd_710043,0.131019,0.163132,0.162075,O
icsd_33883,0.040852,0.042411,0.066888,O
icsd_236156,0.111754,0.114193,0.126381,O
icsd_17064,0.155199,0.164889,0.175135,K
icsd_168903,0.080497,0.083284,0.091305,Ca
icsd_193062,0.09761,0.100928,0.104963,O
icsd_51405,0.034443,0.064284,0.070623,Cu
icsd_34688,0.091322,0.125385,0.117143,Na
icsd_62229,0.06592,0.087303,0.07987,Li
icsd_250831,0.200593,0.243165,0.232959,O
icsd_165103,0.165486,0.167569,0.183045,O
icsd_169676,0.120751,0.105121,0.137933,O
icsd_240378,0.106997,0.110606,0.131728,K
icsd_200291,0.112824,0.106682,0.116772,K
icsd_261970,0.13638,0.121322,0.232379,O
icsd_94135,0.1332,0.137621,0.138721,O
icsd_241134,0.214564,0.21835,0.243952,O
icsd_427149,0.141998,0.233779,0.2627,O
icsd_252655,0.210862,0.192443,0.237601,O
icsd_1000,0.074577,0.076922,0.084662,Li
icsd_160832,0.100479,0.087917,0.104634,O
icsd_89746,0.144779,0.149559,0.163442,O
icsd_27522,0.143488,0.148228,0.146769,K
icsd_41990,0.057872,0.059958,0.065915,Mg
icsd_65260,0.075924,0.057178,0.073842,Li
icsd_402643,0.100864,0.126845,0.101756,Ag
icsd_420809,0.051521,0.115238,0.066916,F
icsd_28735,0.04477,0.04645,0.051212,Al
icsd_250400,0.148517,0.153413,0.167637,O
icsd_290764,0.157985,0.163175,0.178262,O
icsd_16808,0.139571,0.14419,0.146572,F
icsd_192223,0.142404,0.147111,0.160777,O
icsd_427438,0.100477,0.103884,0.113727,Ag
icsd_262772,0.416449,0.429651,0.579509,O
icsd_15463,0.061616,0.143525,0.123573,Na
icsd_183715,0.128906,0.131794,0.14563,O
icsd_161980,0.111875,0.140928,0.164415,O
icsd_174205,0.083537,0.085828,0.094073,O
icsd_88643,0.149336,0.14139,0.210297,O
icsd_39628,0.067811,0.075187,0.077068,Li
icsd_422450,0.140873,0.145533,0.16691,O
icsd_421469,0.139359,0.143971,0.182113,F
icsd_23891,0.139884,0.096664,0.119952,Ag
icsd_409792,0.175893,0.181638,0.190081,K
icsd_185672,0.099806,0.092587,0.132262,O
icsd_202456,0.114896,0.11875,0.113741,F
icsd_196109,0.076213,0.078868,0.086498,Zn
icsd_402000,0.155474,0.160586,0.176802,K
icsd_248636,0.060758,0.062933,0.024396,Li
icsd_77534,0.145857,0.14329,0.164652,O
icsd_422496,0.180197,0.186097,0.225908,O
icsd_250600,0.072992,0.075547,0.082883,Mg
icsd_30964,0.146811,0.16474,0.193652,K
icsd_191932,0.136231,0.130737,0.193948,O
icsd_238381,0.139865,0.144494,0.157928,O
icsd_67397,0.163427,0.165576,0.184369,K
icsd_189322,0.144621,0.163274,0.194496,O
icsd_154372,0.156432,0.172668,0.176519,K
icsd_425757,0.085663,0.131239,0.143501,Ag
icsd_16858,0.163511,0.168873,0.167064,O
icsd_42149,0.047629,0.049397,0.05442,K
icsd_183679,0.105547,0.110512,0.12094,O
icsd_419264,0.152943,0.157976,0.172604,K
icsd_184862,0.053776,0.082851,0.087215,Li
icsd_200550,0.050289,0.05214,0.057406,Na
icsd_41415,0.145179,0.160455,0.175301,O
icsd_37400,0.063959,0.066234,0.072243,Zn
icsd_167191,0.071629,0.063496,0.069766,Zn
icsd_1975,0.145213,0.152002,0.166101,O
icsd_44609,0.05377,0.05573,0.061312,Cu
icsd_237487,0.113319,0.136047,0.126353,O
icsd_26773,0.139858,0.138222,0.15792,O
icsd_88377,0.085653,0.0886,0.096859,O
icsd_26749,0.095596,0.098851,0.108249,O
icsd_55368,0.077196,0.079196,0.065139,Ag
icsd_250380,0.073638,0.128423,0.138862,Na
icsd_413059,0.195476,0.198393,0.162066,O
icsd_60091,0.117012,0.112224,0.136154,K
icsd_159535,0.163845,0.163902,0.186148,O
icsd_1846,0.120378,0.124402,0.071348,Na
icsd_35713,0.231348,0.238812,0.26059,F
icsd_401454,0.140929,0.14559,0.160494,O
icsd_169692,0.153614,0.158668,0.171881,O
icsd_33953,0.214056,0.191139,0.219833,F
icsd_161059,0.058974,0.061095,0.067152,Mg
icsd_20424,0.08002,0.082793,0.09077,Cu
icsd_181937,0.077216,0.079902,0.057107,O
icsd_196407,0.122992,0.127097,0.138993,O
icsd_26686,0.079229,0.079824,0.087538,Ca
icsd_90568,0.101181,0.10461,0.114516,O
icsd_280873,0.098277,0.101616,0.123743,Ca
icsd_42884,0.067435,0.069818,0.064214,Cu
icsd_202659,0.109466,0.11733,0.120565,K
icsd_237987,0.15071,0.234118,0.262593,O
icsd_422556,0.103403,0.103619,0.11701,O
icsd_81624,0.125956,0.124485,0.133411,K
icsd_238981,0.083219,0.114349,0.094359,O
icsd_25347,0.063427,0.065686,0.153423,K
icsd_31308,0.123242,0.127355,0.132485,O
icsd_90532,0.090147,0.093234,0.102134,O
icsd_172851,0.067189,0.075161,0.076371,Cu
icsd_419506,0.114615,0.11846,0.127079,F
icsd_423024,0.14932,0.170111,0.180065,O
icsd_15523,0.055711,0.05773,0.053078,Cu
icsd_27138,0.129831,0.134148,0.146667,O
icsd_83434,0.069861,0.072319,0.077437,Al
icsd_195300,0.149558,0.145548,0.154394,O
icsd_280069,0.047119,0.087182,0.062981,Ag
icsd_2134,0.270724,0.27518,0.304778,O
icsd_238619,0.204506,0.211138,0.230468,O
icsd_424729,0.196206,0.202581,0.224946,O
icsd_160823,0.104938,0.117058,0.118732,O
icsd_187895,0.15963,0.160007,0.174814,O
icsd_73205,0.155964,0.153715,0.175995,K
icsd_182444,0.064386,0.066674,0.014812,Li
icsd_94144,0.133004,0.137419,0.138584,O
icsd_34950,0.218842,0.19856,0.186879,O
icsd_19007,0.064551,0.129545,0.073411,Li
icsd_196450,0.099932,0.10618,0.134228,O
icsd_44275,0.044928,0.046613,0.05139,Li
icsd_82375,0.097391,0.100702,0.110263,K
icsd_23416,0.06292,0.093115,0.092976,Ca
icsd_156868,0.1054,0.111577,0.119251,F
icsd_27535,0.140535,0.149097,0.115995,O
icsd_240614,0.193632,0.202068,0.2158,O
icsd_182574,0.065342,0.070283,0.074298,Mg
icsd_66888,0.035058,0.037087,0.040314,Mg
icsd_94616,0.11803,0.121981,0.133424,O
icsd_422862,0.127181,0.131416,0.191104,O
icsd_159568,0.147068,0.15192,0.187701,O
icsd_62294,0.124801,0.125587,0.108943,K
icsd_110774,0.067918,0.070318,0.07685,Na
icsd_90527,0.090018,0.093101,0.10199,O
icsd_49769,0.106844,0.135415,0.137258,K
icsd_62543,0.21984,0.280376,0.315039,F
icsd_261886,0.140814,0.145471,0.137716,O
icsd_247620,0.139168,0.143775,0.135234,O
icsd_628096,0.069795,0.072251,0.072706,Cu
icsd_414181,0.042544,0.071018,0.048714,Cu
icsd_77821,0.056717,0.058768,0.064619,Mg
icsd_100620,0.117032,0.120953,0.132305,O
icsd_79805,0.094863,0.113913,0.10666,O
icsd_170637,0.106057,0.10514,0.135358,O
icsd_174520,0.21183,0.218689,0.163197,O
icsd_186428,0.101092,0.104518,0.114416,O
icsd_183233,0.122751,0.126849,0.095111,O
icsd_162947,0.147637,0.170808,0.18657,O
icsd_28866,0.091098,0.094214,0.103201,Na
icsd_189296,0.122239,0.121029,0.138148,O
icsd_173893,0.117044,0.117533,0.099805,O
icsd_402273,0.083601,0.070104,0.084305,Na
icsd_55443,0.07775,0.080453,0.088223,Zn
icsd_195519,0.131114,0.135471,0.148107,O
icsd_240209,0.141057,0.129533,0.124267,K
icsd_164511,0.086821,0.089805,0.098402,O
icsd_95674,0.188629,0.194769,0.038089,Ag
icsd_35171,0.121968,0.136422,0.129921,K
icsd_153217,0.074037,0.107563,0.142322,Na
icsd_187262,0.102557,0.106029,0.0955,O
icsd_60201,0.0729,0.075452,0.082779,Ca
icsd_69197,0.114286,0.099102,0.075146,Li
icsd_94554,0.056223,0.058258,0.064064,Cu
icsd_422982,0.140935,0.145596,0.151216,O
icsd_429825,0.162157,0.167476,0.092475,O
icsd_30227,0.104993,0.10854,0.118536,O
icsd_238148,0.060973,0.063155,0.069395,Ca
icsd_22276,0.207417,0.227505,0.241754,O
icsd_174348,0.155906,0.142748,0.156028,F
icsd_262860,0.049683,0.051515,0.056725,Cu
icsd_88499,0.140749,0.145405,0.129597,O
icsd_87884,0.114468,0.13905,0.152003,O
icsd_59243,0.090197,0.093286,0.102191,Li
icsd_93635,0.127387,0.131629,0.143925,O
icsd_78275,0.05311,0.055049,0.060571,Cu
icsd_416196,0.061497,0.063696,0.069983,Li
icsd_163665,0.105522,0.115104,0.119388,O
icsd_186903,0.121962,0.12404,0.137837,O
icsd_80115,0.06169,0.081481,0.065831,Li
icsd_40888,0.109458,0.124528,0.177009,O
icsd_9875,0.094132,0.107199,0.106606,K
icsd_290485,0.117353,0.1206,0.129786,O
icsd_248670,0.179313,0.18012,0.196706,O
icsd_166610,0.216375,0.223375,0.215058,O
icsd_73910,0.111961,0.116098,0.096378,O
icsd_412073,0.074336,0.039449,0.050514,Cu
icsd_412135,0.157097,0.19179,0.189354,K
icsd_54122,0.113856,0.110593,0.111833,F
icsd_98819,0.107893,0.111531,0.122049,Na
icsd_156006,0.079087,0.103968,0.086589,Li
icsd_182851,0.069234,0.071673,0.078666,F
icsd_261376,0.122837,0.126937,0.129724,O
icsd_61177,0.127981,0.113124,0.144592,K
icsd_27536,0.12641,0.130621,0.154037,O
icsd_50070,0.130191,0.134519,0.135726,O
icsd_78449,0.069764,0.081642,0.07371,Zn
icsd_184549,0.143162,0.147892,0.207307,O
icsd_152518,0.041036,0.062283,0.047022,Cu
icsd_34870,0.220213,0.201149,0.248095,O
icsd_252466,0.076745,0.079416,0.053469,O
icsd_68821,0.069968,0.068595,0.075315,Zn
icsd_41643,0.114495,0.118336,0.102704,O
icsd_67395,0.168764,0.174288,0.058013,Cu
icsd_95089,0.093217,0.133442,0.064253,Ag
icsd_2738,0.049979,0.051821,0.057058,Na
icsd_187837,0.124417,0.128567,0.140592,O
icsd_161981,0.111351,0.140324,0.163854,O
icsd_417470,0.12121,0.12526,0.136993,Ag
icsd_42195,0.063846,0.066117,0.072466,Zn
icsd_25634,0.066711,0.069072,0.075157,Al
icsd_164167,0.034462,0.061879,0.039644,Zn
icsd_249926,0.121115,0.115187,0.081892,Cu
icsd_97970,0.047955,0.049734,0.054786,Ca
icsd_74205,0.114132,0.117962,0.12905,F
icsd_71916,0.060281,0.064558,0.068618,Ca
icsd_173492,0.050172,0.046347,0.051099,Zn
icsd_4203,0.120146,0.124163,0.126714,O
icsd_73554,0.101167,0.104596,0.114501,O
icsd_420737,0.094364,0.09588,0.185918,K
icsd_423143,0.11446,0.118301,0.129418,O
icsd_26600,0.094092,0.109586,0.121786,K
icsd_52647,0.044242,0.045906,0.05062,Al
icsd_42854,0.063849,0.066121,0.072493,Zn
icsd_1485,0.080355,0.082645,0.110587,Li
icsd_420406,0.106912,0.111879,0.129207,Ag
icsd_290498,0.153076,0.158114,0.172753,O
icsd_93394,0.103167,0.106657,0.123472,O
icsd_194139,0.150336,0.155289,0.169679,O
icsd_247168,0.093974,0.09718,0.106429,O
icsd_428575,0.183847,0.189839,0.15523,F
icsd_83433,0.067261,0.069638,0.075956,Al
icsd_61275,0.1213,0.125352,0.125325,K
icsd_195111,0.171527,0.196176,0.18333,O
icsd_191225,0.097023,0.145921,0.117497,K
icsd_185935,0.149293,0.154214,0.145859,O
icsd_192845,0.073068,0.075626,0.082969,O
icsd_174307,0.15506,0.160159,0.196696,K
icsd_290048,0.141012,0.145675,0.141286,O
icsd_425225,0.081532,0.084352,0.092467,Na
icsd_24549,0.076388,0.079049,0.086694,Cu
icsd_187490,0.144485,0.149256,0.163112,O
icsd_16651,0.285929,0.295085,0.322651,O
icsd_73053,0.157092,0.162255,0.17726,K
icsd_156126,0.08037,0.083154,0.091163,Ag
icsd_261602,0.211948,0.194244,0.193763,O
icsd_154823,0.061906,0.066857,0.03935,Li
icsd_1123,0.181167,0.198592,0.21791,O
icsd_24545,0.059185,0.061312,0.067389,Cu
icsd_425001,0.085043,0.114765,0.087858,Cu
icsd_169656,0.144888,0.149672,0.163564,O
icsd_10235,0.114427,0.13917,0.16591,O
icsd_50039,0.141775,0.14647,0.104939,K
icsd_174198,0.11074,0.113278,0.125243,O
icsd_10499,0.128965,0.135255,0.147872,Na
icsd_56557,0.032073,0.058834,0.020103,Ag
icsd_429330,0.136333,0.180282,0.186525,O
icsd_184288,0.082567,0.086029,0.094292,Li
icsd_167957,0.154886,0.15998,0.228218,O
icsd_423988,0.089901,0.13222,0.103617,K
icsd_280606,0.128605,0.132884,0.145292,O
icsd_424944,0.098014,0.087436,0.110962,Na
icsd_238634,0.191137,0.197354,0.215465,O
icsd_184292,0.08273,0.086188,0.094465,Li
icsd_183382,0.135272,0.139758,0.152774,O
icsd_423489,0.210555,0.232434,0.199213,O
icsd_161305,0.077781,0.074831,0.092952,Li
icsd_39161,0.14636,0.151189,0.165216,O
icsd_426217,0.075337,0.077965,0.140346,Li
